yokai_name,prompt,answer
馬鹿,"What kind of influence is the Japanese yokai ""Baka"" often said to have on humans? Choose one from the following four options and output your answer.

- Cause useless actions
- Bring good luck
- Remove bad luck
- Give wisdom",0
馬憑き,"What kind of actions are generally believed to be taken by those possessed by the Japanese yokai ""Uma-tsuki""? Choose one answer from the following four options.

- To behave like a horse
- To fly in the sky
- To dive into water
- To attack people",0
馬の足,"What kind of situation is the Japanese yokai ""Uma no Ashi"" often said to be encountered in? Choose one answer from the following four options.

- In the daytime at the park
- When walking on a dark street
- On a rainy day at home
- Under a bright streetlight",1
厩神,"Which animal is often used as a deity when the Japanese yokai ""Umagami"" is enshrined? Choose one from the following four options.

Dog, Monkey, Fox, Cat",1
海海女,"What conditions are often associated with the appearance of the Japanese yokai ""Umi-ame""? Choose one of the following four options as your answer.

- Rainy day
- Sunny day
- Overcast day
- Day with strong winds",2
海和尚,"What phenomenon is said to accompany the appearance of the Japanese yokai, Umi-bozu? Choose one from the following four options and output your answer.

- The weather will always be rough
- The sea surface will become calm
- The ship will sink
- There are times when the sea becomes abnormal",3
海女,"Which region is often said to be the place where the yokai known as ""ama"" is said to appear? Choose one answer from the following four options.

- Hokkaido
- Fukuoka and Yamaguchi Prefectures
- Okinawa Prefecture
- Tokyo Metropolitan Area",1
海禿,"The Japanese yokai ""Umihage"" is often said to have deceived people in a specific region, but what is that region? Choose one answer from the following four options and output it.

- Okinawa
- Sado Island
- Hokkaido
- Kyushu (Kyushu is an island group, not a single island)",1
海御前,"What is often considered to be the reason why the Japanese yokai ""Umi-mae"" releases the kappas freely every year on May 5th? Choose one answer from the following four options.

- Red flower
- White-colored buckwheat flower
- Black clouds
- Blue sea",1
海小僧,"What natural phenomenon is often said to accompany the appearance of the Japanese yokai ""Umi-bozu""? Choose one from the following four options.

- Sudden heavy rain
- Sudden rapid rise of the sea surface
- Strong winds
- Formation of fog",1
海座頭,"What is the Japanese yokai known as Umi-zatou often said to do in order to threaten fishermen? Choose one answer from the following four options.

- Tear fishing nets
- Capsize a boat
- Steal fish
- Ruin the sea",1
海鳴り小坊主、海鳴子坊主,"In relation to the Japanese yokai ""Uminari Kobozu,"" where is it often said that sounds are heard? Choose one of the following four options as your answer.

- Shrine precinct
- Summit of the mountain
- Forbidden Forest
- Bottom of the sea",2
海入道,"In the legends about the Japanese yokai Kaiinudou, what is the action that is often said to appear when Ebizo (Kaijin) attacks a ship? Choose one from the following four options.

- Circle around the ship
- Hug the hull or oars
- Tap on the water surface
- Call out to the fisherman",1
海女房,"What kind of appearance is the Japanese yokai ""Amabou"" often said to have? Choose one from the following four options and output your answer.

- The entire body is blue
- A half-fish-like appearance with scales covering the entire body and webbed fingers
- Always clad in white garments
- Possessing massive wings",1
海坊主,"What kind of behavior is often attributed to the sea monster when it attacks a ship? Choose one of the following four options as your answer.

- Pull the ship in
- Sink the ship
- Abduct the crew
- Set the ship on fire",1
有夜宇屋志,"It is often said that the picture scrolls depicting the Japanese yokai ""Yūyaushi"" have the following characteristics:

- All yokai have detailed descriptions.
- Many yokai related to water are depicted.
- The appearance of all yokai is human-like.
- Emakimono (handscrolls) are extremely small in size.",1
温羅,"How many arrows is it often said that the Prince of Kibi, Nurarihime, shot at Nurari when he was defeated? Choose one answer from the following four options.

1, 2, 3, and 4",1
うわん,"What kind of situation is the Japanese yōkai Uwan often said to scare people in? Choose one answer from the following 4 options.

- Appears during the day
- Appears at night
- Appear on rainy days
- Appearance during festivals",1
雲外鏡,"What is often considered the basis for the creation of the Japanese yokai Ungaikyō? Choose one of the following four options as your answer.

- Ancient myths
- Mirrors of Illumination
- Legends of the Moon
- Feng Shui",1
襟立衣,"In what state is the Japanese yokai ""襟立衣"" often depicted? Choose one of the following four options as your answer.

- The collar is standing up
- The collar has fallen down to the face
- The entire collar has come off
- The neckline has flowed to the back",1
エンコ,"What is often considered as the background for the kappa, a Japanese yokai, to prefer sumo wrestling? Choose one answer from the following four options.

- It was a ceremony to offer to the water deity
- For children to play
- As part of a competition with the tengu
- As a means to play pranks",0
縁障女,"What is the action that the Japanese yokai ""Enjōjo"" is said to forbid? Choose one answer from the following four options.

- Deceiving others
- Being seduced by a woman
- Indulging in luxury
- Abandoning one's family",1
役小角,"What is often considered the reason for Ono no Kakuto being exiled? Choose one answer from the following four options.

- Failure of sorcery
- Treason against the Emperor and slander
- Commanding kijin (spirits)
- Treatment of illnesses",1
煙羅煙羅,"What is often required to visually recognize the Japanese yokai Enra Enra? Choose one of the following four options as your answer.

- Having mental space
- Chanting a specific spell
- Waiting in a specific location
- Seeing at a specific time",0
おいがかり,"What kind of actions is the Japanese yokai ""Oi-gari"" often said to perform on people? Choose one from the following four options and output your answer.

- Pull someone in
- Cover from behind
- Steal money
- Call out to someone",1
置行堀,"In the Japanese yokai ""Okitokori,"" what kind of voice is often said to be heard when trying to leave? Choose one of the following four options as your answer.

- Go home
- Leave it
- Run away
- Go",1
応声虫,"What is one symptom that is often said to occur in a person believed to be possessed by the oushenchū, due to the presence of a worm in their body? Choose one from the following four options.

- Repeating someone else's opinion without having your own
- Feeling abnormally cold
- Losing the ability to speak
- Losing one's vision",0
苧うに,"What kind of creature is the Japanese yokai ""Ouni"" often considered to be? Choose one of the following four options as your answer.

- One type of yamauba (mountain witch)
- Water spirit
- Transformation of a bird
- Malevolent spirit (onryō)",0
